message,class
เล่า ผลงาน ให้ ฟังะ ว่า มัน ได้ อะไร มา บ้าง ลอง ไป อ่าน ดู เดี๋ยว เดี๋ยว จะ ลิงก์ เอ่อ รายงาน เล่ม นี้ ให้ ใน ใต้ คลิป วีดีโอ ตอน ที่อยู่ ใน YouTube เรียบร้อย แล้ว ใช่ มั้ย ทีนี้ บรรยากาศ เนี่ย มัน ก็ จะ เป็น อีก แบบ นึง ก็ คือ ใน บรรยากาศ เนี่ย มัน ก็ ราชการ สุด ๆ นึกออก ป่ะ ใน กรรมาธิการ เวลา ที่ประชุม กัน เนี่ย มัน มี,9arm
หลาย คน เข้า ประชุม เนาะ แล้วก็ แต่ละคน ก็ back บ ground ต่างกัน ถูก มั้ย ที่ปรึกษา แต่ละ,9arm
คน ที่ ทรงคุณวุฒิ เนี่ย ก็ เก่ง ๆ ทั้งนั้น ก็ อยู่ รอ ฟัง ก็ จะ มี คน ที่ เป็น กรรมาธิการ ที่ อาจจะ ไม่ ได้ อยู่ ใน สาย เทคโนโลยี ซึ่ง ก็ ไม่,9arm
ผิด อะไร ถูก มั้ย เค้า เป็น คน อาจจะ เป็น คน ออก แบบ นโยบาย อะไร บางอย่าง อาจจะ เป็น นักการ เมือง ก็ อาจจะ เป็น something ไม่ รู้ อ่ะ เค้า ก็ จะ ถาม แต่ว่า แห,9arm
มัน,9arm
บางที มัน ก็ จะ มี แบบ บางที ที่ แบบ นั่ง ฟัง แล้ว แบบ มึง ออก ทะเล ไป ไหน เนี่ย ไอ้ ขอโทษ นะ ท่าน,9arm
ท่าน นี้ เค้า เค้า รู้เรื่อง เรา บะ เนี่ย เค้า,9arm
พูด อะไร ของ เค้า วะ อยู่ดีๆ ขโมย ไมค์ ไป แล้วก็ แบบ เออ พูด อะไร ก็ ไม่ รู้ เรา จะ ต้อง ทำ อย่าง งั้น อย่างงี้ อะไร อ่ะ,9arm
เออ มัน เป็น แบบนี้ บ่อย เหมือนกัน ซึ่ง บันทึก ไว้ หมด นะ เอ่อ แต่ว่า ไม่ รู้ ว่า คือ ท่าน ประธาน กรรมาธิการ ไม่ ได้ อนุญาต ให้ เผยแพร่ นอก ใช่ มั้ย ก็ เออ แต่ มัน ก็ มี ความ แบบ น่า หงุดหงิด อยู่ ใน นั้น นึกออก ป่ะ ใน ขณะ เดียว กัน มัน ก็ มี คน ที่ เก่ง จริงๆ พูด รู้เรื่อง จริงๆ อยู่ ใน นั้น เหมือนกัน เว้ย มัน ก็ เลย,9arm
เป็น แบบ อะไร ที่ เอ้อ น่าสน ใจดี นี่ ที,9arm
มัน จะ มีเรื่อง เมาส์ อยู่ นิดนึง ก็ คือ ว่า กรรมาธิการ เนี่ย ก็ จะ มี ก็ จะ มี สิ่ง ที่ เรียก ว่า กลุ่ม ๆ กลุ่ม กลุ่ม Line กลุ่ม Line กรรมาธิการ นะ ครับ ก็ จะ อยู่ กัน หมด ครับ ไม่ ว่า จะ เป็น ท่าน ประธาน เลขา ที่ปรึกษา ทุกคน นะ ครับ ซึ่ง ผม เอง ก็ อยู่ ใน กลุ่ม Line กม ท AI,9arm
นี่ ทีนี้ ผม ก็ นั่ง อ่าน ทุกวัน กลุ่ม Line กม ท AI เหมือนเดิม ครู สมาชิก อยู่ ใน นั้น,9arm
ทรงคุณวุฒิ โคตร เก่ง ก็ มี คน ที่ แปลก ๆ ก็ มี เหมือน กันผม ก็ จะ ไม่ เอ่ย ชื่อ หรือ อะไร ทั้ง นั้น แต่ แบบ มัน ก็ แบบ ว่า เออ เรา คุย กัน เรื่อง แบบ การ ใช้ AI อย่าง สร้างสรรค์ เรา ไปดู กฎ หมาย ต่างประเทศ กัน มั้ย ครับ ว่า เอ่อ กฎหมาย ต่างประเทศ เขา ทำ อย่า งี้ เรา จะ เอา ของ กฎหมาย ของ EU มา ปรับ ใช้ หรือว่า เรา จะ ยังไง เรา ควร,9arm
จะ แนะนำ รัฐบาล อย่างไร ถูก ป่ะ เออ มัน ก็ มี แล้วก็ จะ มี อยู่ ท่าน นึง ขึ้น มา ว่า แบบ เรา ควร,9arm
จะ ให้ AI ได้ เรียนรู้ อ่า คุณค่า ของ ความ เป็น ไทย การ กตัญญูรู้คุณ ไม่ ทำการ,9arm
เบียดเบียน คนอื่น ไม่ ละเมิด เจ้าของ กตัญญู กตเวที หา เรา ควร ที่จะ เอา หลักการ ของ พระพุทธเจ้า เพื่อ ไป ประยุกต์ กับ อะไร อะไร อย่าง เงี้ย มึง,9arm
มัน ก็ แบบ เออ มัน ก็ได้ มั้ง แต่ว่า อืม า แบบ นึกออก ป่ะ คือ เอาล่ะ คือ ผม ไม่ ได้ ว่า กัน หรอ กว่า เรา,9arm
อยาก จะ เอา AI มา สอน Value,9arm
นั่น นี่ แต่ว่า ที่ เขา บอก คือ การสอน AI ให้ เรียนรู้ ขนบ ธรรมเนียม วัฒนธรรม ไทย เพื่อ อะไร อย่าง เงี้ย,9arm
เรา ก็ แบบ ว่า เอ๊ะ มัน บ่ แม่น ดิ๊,9arm
เรา จะ ต้อง อย่า ลืม กำ พืช ของ ตัวเอง ด้วย อะไร,9arm
อย่า งี้ นะ ครับ แล้วก็ ส่ง เข้า กรุ๊ป Line นี่ ครับ AI วาด Line กนก เพลง,9arm
โอเค ไม่ แล้ว กู ก็ นั่ง อ่าน แล้ว กู ก็ แบบ แล้ว ที่ ปรึกษา ท่าน อื่น เค้า เค้า คิด นึกออก ป่ะ นึก ออก ป่ะ แล้วก็ ใน กลุ่ม Line เนี่ย ก็ ก็ ต้อง คุย กัน แบบ ราชการ ไทย อ่ะ ครับ คือ แบบ ท่าน,9arm
ประธาน พูด อะไร ก็ จะ ต้อง มี การ แฮ you know อ้า ยินดี ครับ ใช่ ครับ พี่ ดี ครับผม เหมาะสม,9arm
ครับ ท่าน สุด สุดยอด มาก ๆ Brilliant Very good you know you know ดีมาก เลย,9arm
